liquid,pipette,volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,iteration,liquid_level,density,time,m,%error,time_asp_1000,acq_value
Viscosity_std_204,rLine1000,300,95.45173316132278,27.42494575046003,10,10,7,26.494021689280896,0.8639,73.57545685768127,0.25460158758738205,-1.7627088060415792,66.93965239437475,36.91321258163504
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",95.45173316132278,27.42494575046003,10,10,7,26.494021689280896,0.8639,NaN,NaN,-2.817252459198651,66.93965239437475,36.91321258163504
Viscosity_std_204,rLine1000,1000,150.64373007714747,23.08277669195086,10,10,8,24.56302051267158,0.8639,109.54318857192993,0.8340959582363938,-3.4499411695342266,69.96052303064468,37.210244886501144
Viscosity_std_204,rLine1000,500,150.64373007714747,23.08277669195086,10,10,8,23.55162562985446,0.8639,84.6231963634491,0.43687201963285566,1.1394882817121557,69.96052303064468,37.210244886501144
Viscosity_std_204,rLine1000,300,150.64373007714747,23.08277669195086,10,10,8,22.994046214936034,0.8639,74.99055027961731,0.24084642827401348,-7.070097513595915,69.96052303064468,37.210244886501144
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",150.64373007714747,23.08277669195086,10,10,8,22.994046214936034,0.8639,NaN,NaN,-3.8865089882807653,69.96052303064468,37.210244886501144
Viscosity_std_204,rLine1000,1000,64.76883058231324,47.67029584888369,10,10,9,21.12238209385588,0.8639,96.09347486495972,0.8084653171005727,-6.416793945992281,56.41694915169458,18.46748548658295
Viscosity_std_204,rLine1000,500,64.76883058231324,47.67029584888369,10,10,9,20.126234709105375,0.8639,78.1026759147644,0.4302858628429801,-0.3852615249496254,56.41694915169458,18.46748548658295
Viscosity_std_204,rLine1000,300,64.76883058231324,47.67029584888369,10,10,9,19.553981263967973,0.8639,70.86085939407349,0.2471848756271017,-4.624425810432654,56.41694915169458,18.46748548658295
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",64.76883058231324,47.67029584888369,10,10,9,19.553981263967973,0.8639,NaN,NaN,-3.80882709379152,56.41694915169458,18.46748548658295
Viscosity_std_204,rLine1000,1000,83.47337041012943,26.404968076385558,10,10,10,17.624936624721187,0.8639,109.79504323005676,0.8332508319226488,-3.5477680376607457,69.85152950201736,19.039132198033567
Viscosity_std_204,rLine1000,500,83.47337041012943,26.404968076385558,10,10,10,16.61603801371143,0.8639,84.97276139259338,0.4357937550256637,0.8898611009755059,69.85152950201736,19.039132198033567
Viscosity_std_204,rLine1000,300,83.47337041012943,26.404968076385558,10,10,10,16.009039163687707,0.8639,74.9856767654419,0.26219315326774756,1.1664750039539866,69.85152950201736,19.039132198033567
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",83.47337041012943,26.404968076385558,10,10,10,16.009039163687707,0.8639,NaN,NaN,-1.868034714196746,69.85152950201736,19.039132198033567
