Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid,Flow_rate
2023-10-18 08:58:09.782533,388545,6.862879436681862,390902.3181818182,-330.4735309610155,-359.77273764708576,-8.955648868466085,23.23013710975647,-325.001873088853,-135.13865423463432
2023-10-18 08:58:09.982169,388405,6.862879436681862,390902.3181818182,-350.8731316376214,-368.94935550247277,-9.176617855387008,23.429773092269897,-351.60648344492654,-133.26560683660355
2023-10-18 08:58:10.182779,388215,6.862879436681862,390902.3181818182,-378.5583039844437,-378.11636601060206,-9.167010508129295,23.630382776260376,-377.7588726356739,-130.3645400886462
2023-10-18 08:58:10.382739,388050,6.862879436681862,390902.3181818182,-402.60069049615777,-387.19530916887146,-9.078943158269396,23.830342769622803,-403.0879744933896,-126.6708476620459
2023-10-18 08:58:10.581696,387871,6.862879436681862,390902.3181818182,-428.68303707553247,-396.3158841652569,-9.120574996385415,24.02929997444153,-427.44427380652263,-122.41979040329106
2023-10-18 08:58:10.781178,387744,6.862879436681862,390902.3181818182,-447.1883891178821,-405.4412628352708,-9.125378670013902,24.228781938552856,-450.94044646717293,-117.78595004978702
2023-10-18 08:58:10.981639,387625,6.862879436681862,390902.3181818182,-464.5280496929971,-414.5746476279991,-9.13338479272835,24.429242849349976,-473.57181741140005,-112.89667823135699
2023-10-18 08:58:11.197102,387504,6.862879436681862,390902.3181818182,-482.15913313492075,-423.8633512013893,-9.288703573390194,24.64470601081848,-496.7748883871501,-107.68927188113145
2023-10-18 08:58:11.381362,387300,6.862879436681862,390902.3181818182,-511.8842655494036,-433.07679722126295,-9.21344601987363,24.82896590232849,-515.6916414364744,-102.66343312319067
2023-10-18 08:58:11.581613,387217,6.862879436681862,390902.3181818182,-523.9783145219628,-442.33988120196665,-9.263083980703698,25.029217004776,-535.2915006044653,-97.8764108084176
2023-10-18 08:58:11.796466,387030,6.862879436681862,390902.3181818182,-551.2263525685721,-451.68302640981557,-9.34314520784892,25.244069814682007,-555.232884829665,-92.81416535312525
2023-10-18 08:58:11.996499,386953,6.862879436681862,390902.3181818182,-562.4461329407054,-461.10463162026684,-9.421605210451276,25.444103002548218,-572.8160877693915,-87.90142839440628
2023-10-18 08:58:12.198075,386881,6.862879436681862,390902.3181818182,-572.937356145817,-470.49261111531695,-9.387979495050104,25.645678758621216,-589.6102032159308,-83.31416323924161
2023-10-18 08:58:12.398157,386710,6.862879436681862,390902.3181818182,-597.854011257957,-479.8661795894812,-9.373568474164244,25.84576106071472,-605.39797439916,-78.90638511271727
2023-10-18 08:58:12.598080,386639,6.862879436681862,390902.3181818182,-608.1995230296643,-489.2797786772179,-9.413599087736713,26.04568386077881,-620.3331250798959,-74.70458935123108
2023-10-18 08:58:12.798232,386520,6.862879436681862,390902.3181818182,-625.5391836047794,-498.722199806727,-9.442421129509114,26.24583601951599,-634.4824902224258,-70.69304289197909
2023-10-18 08:58:12.997915,386396,6.862879436681862,390902.3181818182,-643.607401346916,-508.2318723670381,-9.50967256031106,26.445518732070923,-647.8361818716228,-66.87455052236169
2023-10-18 08:58:13.198347,386323,6.862879436681862,390902.3181818182,-654.2443359854319,-517.7863792145504,-9.554506847512357,26.64595103263855,-660.511846477861,-63.241626076937585
2023-10-18 08:58:13.398109,386229,6.862879436681862,390902.3181818182,-667.9412107254387,-527.3136652448334,-9.52728603028288,26.845712900161743,-672.4559328273059,-59.79162338406813
2023-10-18 08:58:13.597932,386122,6.862879436681862,390902.3181818182,-683.5323340997019,-536.7448778025419,-9.43121255770859,27.045536041259766,-683.750842932322,-56.52453486093212
2023-10-18 08:58:13.798258,386076,6.862879436681862,390902.3181818182,-690.2350600363009,-546.1808940338794,-9.43601623133759,27.245861768722534,-694.4530784377494,-53.42416893215268
2023-10-18 08:58:13.998131,385984,6.862879436681862,390902.3181818182,-703.6405119094991,-555.5672723043867,-9.38637827050718,27.445734977722168,-704.54423339873,-50.48778178669798
2023-10-18 08:58:14.197954,385931,6.862879436681862,390902.3181818182,-711.3632178799285,-564.969662820323,-9.402390515936418,27.64555788040161,-714.0781831239283,-47.711996960091895
2023-10-18 08:58:14.397950,385821,6.862879436681862,390902.3181818182,-727.3914755544046,-574.3576423153734,-9.387979495050331,27.845553874969482,-723.0949868917028,-45.084921761843226
2023-10-18 08:58:14.598106,385791,6.862879436681862,390902.3181818182,-731.7628185565344,-583.8721185493132,-9.514476233939718,28.04571008682251,-731.621271220218,-42.59814996286983
2023-10-18 08:58:14.797945,385735,6.862879436681862,390902.3181818182,-739.9226588271767,-593.439435193169,-9.567316643855861,28.245548963546753,-739.6643216442283,-40.24767630729261
2023-10-18 08:58:14.998321,385724,6.862879436681862,390902.3181818182,-741.5254845946243,-602.9587151007372,-9.519279907568261,28.445924758911133,-747.2835033677812,-38.02446153587373
2023-10-18 08:58:15.198462,385623,6.862879436681862,390902.3181818182,-756.2423393684614,-612.4779950083057,-9.519279907568489,28.646065950393677,-754.472877336603,-35.92151078729247
2023-10-18 08:58:15.398067,385607,6.862879436681862,390902.3181818182,-758.5737223029307,-621.9684528741018,-9.490457865795975,28.84567093849182,-761.247041663864,-33.93785091147223
2023-10-18 08:58:15.598074,385520,6.862879436681862,390902.3181818182,-771.2506170091071,-631.5934136015021,-9.624960727400321,29.04567813873291,-767.6600429453555,-32.06385207013159
2023-10-18 08:58:15.797737,385478,6.862879436681862,390902.3181818182,-777.3704972120889,-641.1190984072421,-9.525684805739957,29.245340824127197,-773.7083564603038,-30.292658355286996
2023-10-18 08:58:15.998188,385429,6.862879436681862,390902.3181818182,-784.510357448901,-650.6463844375251,-9.527286030283108,29.445791959762573,-779.444716123,-28.617247013909637
